Relatório Meteorológico da Estação: Irajá 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/05/2016 00:00:00 HBV 0.0 ND ND 20.1 ND 84 
01/05/2016 00:15:00 HBV 0.0 ND ND 20.1 ND 84 
01/05/2016 00:30:00 HBV 0.0 ND ND 20.1 ND 85 
01/05/2016 00:45:00 HBV 0.0 ND ND 20.1 ND 85 
01/05/2016 01:00:00 HBV 0.0 ND ND 20.1 ND 85 
01/05/2016 01:15:00 HBV 0.0 ND ND 20.1 ND 84 
01/05/2016 01:30:00 HBV 0.0 ND ND 20.1 ND 85 
01/05/2016 01:45:00 HBV 0.0 ND ND 20.3 ND 84 
01/05/2016 02:00:00 HBV 0.0 ND ND 20.1 ND 85 
01/05/2016 02:15:00 HBV 0.0 ND ND 20.1 ND 85 
01/05/2016 02:30:00 HBV 0.0 ND ND 20.1 ND 85 
01/05/2016 02:45:00 HBV 0.0 ND ND 20.3 ND 83 
01/05/2016 03:00:00 HBV 0.0 ND ND 20.3 ND 82 
01/05/2016 03:15:00 HBV 0.0 ND ND 20.5 ND 80 
01/05/2016 03:30:00 HBV 0.0 ND ND 20.1 ND 83 
01/05/2016 03:45:00 HBV 0.0 ND ND 19.6 ND 83 
01/05/2016 04:00:00 HBV 0.0 ND ND 19.8 ND 79 
01/05/2016 04:15:00 HBV 0.0 ND ND 19.3 ND 83 
01/05/2016 04:30:00 HBV 0.0 ND ND 19.3 ND 82 
01/05/2016 04:45:00 HBV 0.0 ND ND 19.6 ND 79 
01/05/2016 05:00:00 HBV 0.0 ND ND 19.3 ND 80 
01/05/2016 05:15:00 HBV 0.0 ND ND 19.3 ND 81 
01/05/2016 05:30:00 HBV 0.0 ND ND 19.6 ND 79 
01/05/2016 05:45:00 HBV 0.0 ND ND 19.3 ND 81 
01/05/2016 06:00:00 HBV 0.0 ND ND 19.6 ND 80 
