Relatório Meteorológico da Estação: Santa Cruz 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/10/2014 00:00:00 HBV 0.0 ND ND 24.0 ND 91 
01/10/2014 00:15:00 HBV 0.0 ND ND 23.7 ND 92 
01/10/2014 00:30:00 HBV 0.0 ND ND 23.7 ND 92 
01/10/2014 00:45:00 HBV 0.0 ND ND 23.5 ND 93 
01/10/2014 01:00:00 HBV 0.0 ND ND 23.7 ND 94 
01/10/2014 01:15:00 HBV 0.0 ND ND 23.5 ND 94 
01/10/2014 01:30:00 HBV 0.0 ND ND 23.2 ND 94 
01/10/2014 01:45:00 HBV 0.0 ND ND 23.0 ND 95 
01/10/2014 02:00:00 HBV 0.0 ND ND 23.0 ND 95 
01/10/2014 02:15:00 HBV 0.0 ND ND 23.2 ND 95 
01/10/2014 02:30:00 HBV 0.0 ND ND 23.2 ND 95 
01/10/2014 02:45:00 HBV 0.0 ND ND 23.2 ND 96 
01/10/2014 03:00:00 HBV 0.0 ND ND 23.2 ND 96 
01/10/2014 03:15:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 03:30:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 03:45:00 HBV 0.0 ND ND 22.7 ND 96 
01/10/2014 04:00:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 04:15:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 04:30:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 04:45:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 05:00:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 05:15:00 HBV 0.0 ND ND 23.0 ND 96 
01/10/2014 05:30:00 HBV 0.0 ND ND 23.2 ND 96 
01/10/2014 05:45:00 HBV 0.0 ND ND 23.2 ND 95 
01/10/2014 06:00:00 HBV 0.0 ND ND 23.5 ND 95 
