Relatório Meteorológico da Estação: Santa Cruz 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/09/2015 00:00:00 HBV 0.0 ND ND 21.5 ND 77 
01/09/2015 00:15:00 HBV 0.0 ND ND 21.8 ND 78 
01/09/2015 00:30:00 HBV 0.0 ND ND 21.8 ND 78 
01/09/2015 00:45:00 HBV 0.0 ND ND 21.3 ND 77 
01/09/2015 01:00:00 HBV 0.0 ND ND 22.0 ND 76 
01/09/2015 01:15:00 HBV 0.0 ND ND 22.0 ND 73 
01/09/2015 01:30:00 HBV 0.0 ND ND 21.8 ND 75 
01/09/2015 01:45:00 HBV 0.0 ND ND 21.8 ND 75 
01/09/2015 02:00:00 HBV 0.0 ND ND 21.8 ND 72 
01/09/2015 02:15:00 HBV 0.0 ND ND 22.3 ND 69 
01/09/2015 02:30:00 HBV 0.0 ND ND 22.0 ND 67 
01/09/2015 02:45:00 HBV 0.0 ND ND 22.0 ND 66 
01/09/2015 03:00:00 HBV 0.0 ND ND 21.8 ND 65 
01/09/2015 03:15:00 HBV 0.0 ND ND 22.5 ND 63 
01/09/2015 03:30:00 HBV 0.0 ND ND 22.5 ND 62 
01/09/2015 03:45:00 HBV 0.0 ND ND 22.0 ND 62 
01/09/2015 04:00:00 HBV 0.0 ND ND 22.5 ND 60 
01/09/2015 04:15:00 HBV 0.0 ND ND 22.0 ND 63 
01/09/2015 04:30:00 HBV 0.0 ND ND 22.3 ND 62 
01/09/2015 04:45:00 HBV 0.0 ND ND 21.5 ND 63 
01/09/2015 05:00:00 HBV 0.0 ND ND 20.8 ND 69 
01/09/2015 05:15:00 HBV 0.0 ND ND 20.3 ND 71 
01/09/2015 05:30:00 HBV 0.0 ND ND 21.3 ND 67 
01/09/2015 05:45:00 HBV 0.0 ND ND 21.8 ND 64 
01/09/2015 06:00:00 HBV 0.0 ND ND 21.8 ND 62 
