Relatório Meteorológico da Estação: Alto da Boa Vista 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/03/2017 00:00:00 HBV 0.0 ND ND 24.0 ND 74 
01/03/2017 00:15:00 HBV 0.0 ND ND 24.0 ND 74 
01/03/2017 00:30:00 HBV 0.0 ND ND 24.0 ND 75 
01/03/2017 00:45:00 HBV 0.0 ND ND 23.2 ND 79 
01/03/2017 01:00:00 HBV 0.0 ND ND 23.5 ND 78 
01/03/2017 01:15:00 HBV 0.0 ND ND 23.5 ND 79 
01/03/2017 01:30:00 HBV 0.0 ND ND 23.2 ND 81 
01/03/2017 01:45:00 HBV 0.0 ND ND 23.7 ND 77 
01/03/2017 02:00:00 HBV 0.0 ND ND 24.5 ND 73 
01/03/2017 02:15:00 HBV 0.0 ND ND 24.5 ND 74 
01/03/2017 02:30:00 HBV 0.0 ND ND 24.0 ND 76 
01/03/2017 02:45:00 HBV 0.0 ND ND 24.5 ND 72 
01/03/2017 03:00:00 HBV 0.0 ND ND 26.4 ND 62 
01/03/2017 03:15:00 HBV 0.0 ND ND 26.4 ND 62 
01/03/2017 03:30:00 HBV 0.0 ND ND 25.9 ND 65 
01/03/2017 03:45:00 HBV 0.0 ND ND 25.2 ND 68 
01/03/2017 04:00:00 HBV 0.0 ND ND 25.2 ND 69 
01/03/2017 04:15:00 HBV 0.0 ND ND 25.2 ND 69 
01/03/2017 04:30:00 HBV 0.0 ND ND 25.2 ND 68 
01/03/2017 04:45:00 HBV 0.0 ND ND 25.4 ND 68 
01/03/2017 05:00:00 HBV 0.0 ND ND 24.9 ND 70 
01/03/2017 05:15:00 HBV 0.0 ND ND 24.7 ND 73 
01/03/2017 05:30:00 HBV 0.0 ND ND 24.7 ND 72 
01/03/2017 05:45:00 HBV 0.0 ND ND 24.7 ND 73 
01/03/2017 06:00:00 HBV 0.0 ND ND 24.5 ND 74 
