Relatório Meteorológico da Estação: Guaratiba 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/02/2004 00:07:40 HBV 0.0 018 4.2 24.3 1009.8 82 
01/02/2004 00:22:40 HBV 0.0 028 4.2 24.3 1009.7 83 
01/02/2004 00:37:40 HBV 0.0 031 2.1 24.2 1009.5 83 
01/02/2004 00:52:40 HBV 0.0 - 0.0 24.1 1009.3 84 
01/02/2004 01:07:40 HBV 0.0 032 3.2 24.0 1009.3 85 
01/02/2004 01:22:40 HBV 0.0 - 0.0 24.0 1009.1 85 
01/02/2004 01:37:40 HBV 0.0 037 2.1 23.5 1009.1 86 
01/02/2004 01:52:40 HBV 0.0 019 4.6 23.6 1009.1 86 
01/02/2004 02:07:40 HBV 0.0 - 0.0 22.5 1008.9 86 
01/02/2004 02:22:40 HBV 0.0 - 0.0 22.1 1008.9 87 
01/02/2004 02:37:40 HBV 0.0 041 1.1 22.5 1008.8 88 
01/02/2004 02:52:40 HBV 0.0 061 0.4 22.6 1008.8 88 
01/02/2004 03:07:40 HBV 0.0 042 2.8 22.7 1008.6 89 
01/02/2004 03:22:40 HBV 0.0 032 4.6 23.4 1008.4 88 
01/02/2004 03:37:40 HBV 0.0 044 3.9 23.5 1008.6 87 
01/02/2004 03:52:40 HBV 0.0 039 3.5 23.6 1008.8 85 
01/02/2004 04:07:40 HBV 0.0 040 3.2 23.6 1008.7 83 
01/02/2004 04:22:40 HBV 0.0 032 7.1 23.8 1008.6 82 
01/02/2004 04:37:40 HBV 0.0 029 5.3 24.0 1008.7 80 
01/02/2004 04:52:40 HBV 0.0 042 6.7 23.8 1008.8 80 
01/02/2004 05:07:40 HBV 0.0 040 3.2 24.0 1008.8 78 
01/02/2004 05:22:40 HBV 0.0 - 0.0 ND ND ND 
01/02/2004 05:37:40 HBV 0.0 041 2.1 23.6 1008.9 79 
