Relatório Meteorológico da Estação: Guaratiba 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/04/2009 00:07:00 HBV 0.0 314 0.9 22.6 1006.4 99 
01/04/2009 00:22:00 HBV 0.0 092 0.8 22.5 1006.4 99 
01/04/2009 00:37:00 HBV 0.0 - 0.0 22.5 1006.4 99 
01/04/2009 00:52:00 HBV 0.0 241 1.4 22.4 1006.4 99 
01/04/2009 01:07:00 HBV 0.0 101 1.4 22.5 1006.1 99 
01/04/2009 01:22:00 HBV 0.0 039 0.5 22.4 1005.9 99 
01/04/2009 01:37:00 HBV 0.0 - 0.0 22.3 1005.8 99 
01/04/2009 01:52:00 HBV 0.0 - 0.0 22.3 1005.6 99 
01/04/2009 02:07:00 HBV 0.0 - 0.0 ND ND ND 
01/04/2009 02:22:00 HBV 0.0 - 0.0 22.3 1005.6 99 
01/04/2009 02:37:00 HBV 0.0 - 0.0 22.1 1005.6 99 
01/04/2009 02:52:00 HBV 0.0 - 0.0 22.1 1005.5 99 
01/04/2009 03:07:00 HBV 0.0 062 0.9 22.1 1005.5 99 
01/04/2009 03:22:00 HBV 0.0 117 1.0 22.0 1005.4 99 
01/04/2009 03:37:00 HBV 0.0 - 0.0 21.9 1005.4 99 
01/04/2009 03:52:00 HBV 0.0 026 1.1 21.9 1005.4 99 
01/04/2009 04:07:00 HBV 0.0 - 0.0 22.0 1005.4 99 
01/04/2009 04:22:00 HBV 0.0 - 0.0 22.1 1005.5 99 
01/04/2009 04:37:00 HBV 0.0 055 1.3 22.1 1005.4 99 
01/04/2009 04:52:00 HBV 0.0 040 0.9 22.0 1005.5 99 
01/04/2009 05:07:00 HBV 0.0 091 0.6 22.1 1005.8 99 
01/04/2009 05:22:00 HBV 0.0 333 0.2 22.1 1005.8 99 
01/04/2009 05:37:00 HBV 0.0 166 1.0 22.1 1005.9 99 
