Relatório Meteorológico da Estação: Guaratiba 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/12/2004 00:07:40 HBV 0.0 356 2.5 19.8 1011.3 92 
01/12/2004 00:22:40 HBV 0.0 006 1.4 19.8 1011.3 92 
01/12/2004 00:37:40 HBV 0.0 - 0.0 19.6 1011.1 92 
01/12/2004 00:52:40 HBV 0.0 037 1.1 19.2 1010.9 92 
01/12/2004 01:07:40 HBV 0.0 - 0.0 19.7 1010.5 93 
01/12/2004 01:22:40 HBV 0.0 - 0.0 ND ND ND 
01/12/2004 01:37:40 HBV 0.0 349 4.6 19.3 1010.5 93 
01/12/2004 01:52:40 HBV 0.0 - 0.0 19.4 1010.4 93 
01/12/2004 02:07:40 HBV 0.0 082 3.9 19.2 1010.2 93 
01/12/2004 02:22:40 HBV 0.0 061 3.5 19.1 1010.0 93 
01/12/2004 02:37:40 HBV 0.0 034 1.8 19.0 1009.9 93 
01/12/2004 02:52:40 HBV 0.0 050 1.1 18.8 1009.8 94 
01/12/2004 03:07:40 HBV 0.0 - 0.0 ND ND ND 
01/12/2004 03:22:40 HBV 0.0 039 0.7 18.6 1009.8 94 
01/12/2004 03:37:40 HBV 0.0 028 3.2 18.5 1009.8 94 
01/12/2004 03:52:40 HBV 0.0 033 4.6 18.6 1009.7 94 
01/12/2004 04:07:40 HBV 0.0 017 4.9 18.6 1009.7 94 
01/12/2004 04:22:40 HBV 0.0 051 1.1 18.3 1009.8 94 
01/12/2004 04:37:40 HBV 0.0 104 3.2 18.3 1009.8 94 
01/12/2004 04:52:40 HBV 0.0 353 2.5 18.5 1010.0 94 
01/12/2004 05:07:40 HBV 0.0 - 0.0 18.8 1010.0 94 
01/12/2004 05:22:40 HBV 0.0 014 1.1 18.5 1010.2 94 
01/12/2004 05:37:40 HBV 0.0 031 1.8 18.5 1010.2 94 
