Relatório Meteorológico da Estação: Guaratiba 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/02/2009 00:07:40 HBV 0.0 163 1.8 25.7 ND 77 
01/02/2009 00:22:40 HBV 0.0 137 3.2 25.7 1004.2 77 
01/02/2009 00:37:40 HBV 0.0 193 2.0 25.7 1003.9 74 
01/02/2009 00:52:40 HBV 0.0 159 2.7 25.8 1003.8 73 
01/02/2009 01:07:40 HBV 0.0 129 2.6 26.0 1003.7 69 
01/02/2009 01:22:40 HBV 0.0 141 2.4 25.8 1003.4 70 
01/02/2009 01:37:40 HBV 0.0 203 2.5 25.7 1003.4 71 
01/02/2009 01:52:40 HBV 0.0 158 3.4 25.9 1003.4 69 
01/02/2009 02:07:40 HBV 0.0 210 3.5 26.0 1003.1 69 
01/02/2009 02:22:40 HBV 0.0 192 2.9 25.9 1002.7 70 
01/02/2009 02:37:40 HBV 0.0 106 2.0 25.8 1002.7 70 
01/02/2009 02:52:40 HBV 0.0 150 3.1 25.8 1002.8 71 
01/02/2009 03:07:40 HBV 0.0 119 3.2 25.7 1003.0 71 
01/02/2009 03:22:40 HBV 0.0 190 2.9 25.8 1003.0 70 
01/02/2009 03:37:40 HBV 0.0 282 2.4 25.4 1002.8 72 
01/02/2009 03:52:40 HBV 0.0 117 3.1 25.6 1002.8 71 
01/02/2009 04:07:40 HBV 0.0 138 2.5 25.7 1002.7 71 
01/02/2009 04:22:40 HBV 0.0 168 3.0 25.8 1002.8 70 
01/02/2009 04:37:40 HBV 0.0 041 1.4 25.4 1003.1 73 
01/02/2009 04:52:40 HBV 0.0 132 2.1 25.1 1003.2 75 
01/02/2009 05:07:40 HBV 0.0 103 2.3 25.3 1003.2 74 
01/02/2009 05:22:40 HBV 0.0 047 1.9 25.2 1003.3 75 
01/02/2009 05:37:40 HBV 0.0 097 1.8 25.2 1003.6 75 
