Relatório Meteorológico da Estação: Guaratiba 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/11/2013 00:00:00 HBV 0.0 359 0.9 21.2 1016.1 73 
01/11/2013 00:15:00 HBV 0.0 322 2.1 20.8 1015.8 75 
01/11/2013 00:30:00 HBV 0.0 000 2.4 21.2 1015.6 76 
01/11/2013 00:45:00 HBV 0.0 025 1.9 19.3 1016.0 85 
01/11/2013 01:00:00 HBV 0.0 006 3.3 19.2 1015.8 85 
01/11/2013 01:15:00 HBV 0.0 306 2.3 19.9 1015.3 80 
01/11/2013 01:30:00 HBV 0.0 352 3.5 20.5 1015.0 75 
01/11/2013 01:45:00 HBV 0.0 278 0.7 20.7 1014.8 75 
01/11/2013 02:00:00 HBV 0.0 - 0.0 20.5 1014.8 75 
01/11/2013 02:15:00 HBV 0.0 - 0.0 20.5 1014.6 76 
01/11/2013 02:30:00 HBV 0.0 - 0.0 20.2 1014.4 77 
01/11/2013 02:45:00 HBV 0.0 - 0.0 20.2 1014.3 79 
01/11/2013 03:00:00 HBV 0.0 - 0.0 19.8 1014.1 81 
01/11/2013 03:15:00 HBV 0.0 - 0.0 19.7 1014.2 81 
01/11/2013 03:30:00 HBV 0.0 - 0.0 19.7 1014.1 82 
01/11/2013 03:45:00 HBV 0.0 - 0.0 19.6 1013.8 83 
01/11/2013 04:00:00 HBV 0.0 - 0.0 19.4 1013.8 83 
01/11/2013 04:15:00 HBV 0.0 - 0.0 19.3 1013.8 83 
01/11/2013 04:30:00 HBV 0.0 - 0.0 19.4 1013.8 83 
01/11/2013 04:45:00 HBV 0.0 - 0.0 19.2 1013.8 84 
01/11/2013 05:00:00 HBV 0.0 - 0.0 19.2 1014.1 85 
01/11/2013 05:15:00 HBV 0.0 - 0.0 19.1 1014.1 85 
01/11/2013 05:30:00 HBV 0.0 - 0.0 19.0 1014.2 86 
