Relatório Meteorológico da Estação: Guaratiba 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/03/2009 00:07:00 HBV 0.0 - 0.0 24.0 1010.2 94 
01/03/2009 00:22:00 HBV 0.0 - 0.0 23.8 1010.0 94 
01/03/2009 00:37:00 HBV 0.0 - 0.0 23.6 1009.9 94 
01/03/2009 00:52:00 HBV 0.0 - 0.0 23.5 1009.8 94 
01/03/2009 01:07:00 HBV 0.0 027 0.1 23.4 1009.5 94 
01/03/2009 01:22:00 HBV 0.0 - 0.0 ND ND ND 
01/03/2009 01:37:00 HBV 0.0 - 0.0 23.4 1009.2 94 
01/03/2009 01:52:00 HBV 0.0 - 0.0 23.4 1009.1 94 
01/03/2009 02:07:00 HBV 0.0 - 0.0 ND ND ND 
01/03/2009 02:22:00 HBV 0.0 032 0.8 23.4 1008.6 94 
01/03/2009 02:37:00 HBV 0.0 091 1.4 23.4 1008.4 94 
01/03/2009 02:52:00 HBV 0.0 031 1.0 23.1 1008.3 94 
01/03/2009 03:07:00 HBV 0.0 310 1.6 23.5 1008.2 94 
01/03/2009 03:22:00 HBV 0.0 339 1.6 23.4 1008.1 94 
01/03/2009 03:37:00 HBV 0.0 174 1.8 23.2 1008.1 95 
01/03/2009 03:52:00 HBV 0.0 086 1.1 23.4 1008.0 95 
01/03/2009 04:07:00 HBV 0.0 - 0.0 23.5 1008.1 95 
01/03/2009 04:22:00 HBV 0.0 017 1.1 23.2 1008.0 94 
01/03/2009 04:37:00 HBV 0.0 028 0.6 23.4 1008.0 95 
01/03/2009 04:52:00 HBV 0.0 - 0.0 23.4 1008.1 95 
01/03/2009 05:07:00 HBV 0.0 042 0.4 23.4 1008.1 95 
01/03/2009 05:22:00 HBV 0.0 - 0.0 23.5 1008.2 95 
01/03/2009 05:37:00 HBV 0.0 - 0.0 23.4 1008.3 94 
