Relatório Meteorológico da Estação: Jardim Botânico 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/10/2017 00:00:00 HBV 0.0 ND ND 25.9 ND 57 
01/10/2017 00:15:00 HBV 0.0 ND ND 25.9 ND 57 
01/10/2017 00:30:00 HBV 0.0 ND ND 26.7 ND 54 
01/10/2017 00:45:00 HBV 0.0 ND ND 25.9 ND 56 
01/10/2017 01:00:00 HBV 0.0 ND ND 26.2 ND 56 
01/10/2017 01:15:00 HBV 0.0 ND ND 26.2 ND 55 
01/10/2017 01:30:00 HBV 0.0 ND ND 26.2 ND 54 
01/10/2017 01:45:00 HBV 0.0 ND ND 26.2 ND 55 
01/10/2017 02:00:00 HBV 0.0 ND ND 26.2 ND 55 
01/10/2017 02:15:00 HBV 0.0 ND ND 26.4 ND 53 
01/10/2017 02:30:00 HBV 0.0 ND ND 26.4 ND 53 
01/10/2017 02:45:00 HBV 0.0 ND ND 26.7 ND 52 
01/10/2017 03:00:00 HBV 0.0 ND ND 26.7 ND 52 
01/10/2017 03:15:00 HBV 0.0 ND ND 26.7 ND 51 
01/10/2017 03:30:00 HBV 0.0 ND ND 26.2 ND 52 
01/10/2017 03:45:00 HBV 0.0 ND ND 26.7 ND 51 
01/10/2017 04:00:00 HBV 0.0 ND ND 26.2 ND 54 
01/10/2017 04:15:00 HBV 0.0 ND ND 22.0 ND 79 
01/10/2017 04:30:00 HBV 0.0 ND ND 22.3 ND 80 
01/10/2017 04:45:00 HBV 0.0 ND ND 22.0 ND 83 
01/10/2017 05:00:00 HBV 0.0 ND ND 22.0 ND 83 
01/10/2017 05:15:00 HBV 0.0 ND ND 24.2 ND 66 
01/10/2017 05:30:00 HBV 0.0 ND ND 25.4 ND 58 
01/10/2017 05:45:00 HBV 0.0 ND ND 24.9 ND 60 
01/10/2017 06:00:00 HBV 0.0 ND ND 25.7 ND 56 
