Relatório Meteorológico da Estação: Guaratiba

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (m/s)    (celsius)    (hPa)      (%)
01/11/2012  00:00:00  HBV     0.0       187       3.7         24.9   1006.9       97
01/11/2012  00:15:00  HBV     0.0       181       6.0         24.7   1007.1       97
01/11/2012  00:30:00  HBV     0.0       191       5.5         24.6   1007.1       97
01/11/2012  00:45:00  HBV     0.0       190       5.4         24.6   1007.3       95
01/11/2012  01:00:00  HBV     0.0       198       4.3         24.6   1007.3       95
01/11/2012  01:15:00  HBV     0.0       193       4.7         24.5   1007.2       96
01/11/2012  01:30:00  HBV     0.0       203       4.2         23.7   1007.2       96
01/11/2012  01:45:00  HBV     0.0       188       2.9         25.2   1007.0       95
01/11/2012  02:00:00  HBV     0.0       201       4.7         24.7   1006.6       96
01/11/2012  02:15:00  HBV     0.0       200       4.8         23.7   1006.7       95
01/11/2012  02:30:00  HBV     0.0       195       3.5         24.8   1006.5       96
01/11/2012  02:45:00  HBV     0.0       195       2.5         24.5   1006.1       95
01/11/2012  03:00:00  HBV     0.0       218       2.8         24.3   1005.9       95
01/11/2012  03:15:00  HBV     0.0       233       3.4         24.2   1005.9       95
01/11/2012  03:30:00  HBV     0.0       244       2.3         24.2   1005.9       96
01/11/2012  03:45:00  HBV     0.0         -       0.0         24.0   1005.4       96
01/11/2012  04:00:00  HBV     0.0         -       0.0         24.0   1004.9       96
01/11/2012  04:15:00  HBV     0.0         -       0.0         23.7   1004.7       97
01/11/2012  04:30:00  HBV     0.0       009       0.6         23.5   1004.4       97
01/11/2012  04:45:00  HBV     0.0       052       0.8         23.5   1004.2       98
01/11/2012  05:00:00  HBV     0.0       026       1.0         23.2   1003.7       98
01/11/2012  05:15:00  HBV     0.0       047       1.1         23.1   1003.2       99
01/11/2012  05:30:00  HBV     0.0       037       0.2         23.2   1002.7       99
01/11/2012  05:45:00  HBV     0.0         -       0.0         23.0   1003.0       98
01/11/2012  06:00:00  HBV     0.0         -       0.0         23.2   1003.2       98
01/11/2012  06:15:00  HBV     0.0       223       1.6         23.7   1003.4       97
01/11/2012  06:30:00  HBV     0.0       185       3.1         24.1   1003.4       95
01/11/2012  06:45:00  HBV     0.0       155       1.0         24.5   1003.4       92
01/11/2012  07:00:00  HBV     0.0       149       1.3         24.8   1003.4       88
01/11/2012  07:15:00  HBV     0.0       123       1.5         25.3   1004.2       88
01/11/2012  07:30:00  HBV     0.0       156       3.9         24.6   1004.7       93
01/11/2012  07:45:00  HBV     0.0       174       4.8         24.3   1004.9       94
01/11/2012  08:00:00  HBV     0.0       126       3.9         24.3   1005.2       96
01/11/2012  08:15:00  HBV     0.0       200       3.1         24.2   1005.2       97
01/11/2012  08:30:00  HBV     0.0       166       4.1         24.3   1005.2       96
01/11/2012  08:45:00  HBV     0.0       153       2.3         24.7   1005.4       93
01/11/2012  09:00:00  HBV     0.0       140       3.1         24.9   1005.6       91
01/11/2012  09:15:00  HBV     0.0       164       2.5         26.4   1005.8       87
01/11/2012  09:30:00  HBV     0.0       156       1.2         25.8   1005.9       84
01/11/2012  09:45:00  HBV     0.0       149       1.6         25.9   1006.1       83
01/11/2012  10:00:00  HBV     0.0       154       1.8         26.0   1006.1       80
01/11/2012  10:15:00  HBV     0.0       149       3.1         27.7   1006.2       77
01/11/2012  10:30:00  HBV     0.0       178       3.2         27.0   1006.2       77
01/11/2012  10:45:00  HBV     0.0       157       3.0         26.7   1006.5       80
01/11/2012  11:00:00  HBV     0.0       174       3.3         26.5   1006.5       81
01/11/2012  11:15:00  HBV     0.0       161       2.2         26.5   1006.5       82
01/11/2012  11:30:00  HBV     0.0       175       2.8         26.9   1006.5       80
01/11/2012  11:45:00  HBV     0.0       174       2.6         27.0   1006.2       80
01/11/2012  12:00:00  HBV     0.0       150       0.8         27.1   1006.2       81
01/11/2012  12:15:00  HBV     0.0       182       3.2         27.6   1006.0       78
01/11/2012  12:30:00  HBV     0.0       172       1.6         26.2   1006.0       83
01/11/2012  12:45:00  HBV     0.0       187       2.4         25.7   1006.0       87
01/11/2012  13:00:00  HBV     0.0       162       3.4         26.4   1005.6       85
01/11/2012  13:15:00  HBV     0.0       153       2.5         26.7   1005.5       82
01/11/2012  13:30:00  HBV     0.0       183       3.2         26.4   1005.4       82
01/11/2012  13:45:00  HBV     0.0       170       2.5         26.3   1005.3       82
01/11/2012  14:00:00  HBV     0.0       174       2.9         25.8   1005.3       84
01/11/2012  14:15:00  HBV     0.0       165       2.0         26.2   1005.0       84
01/11/2012  14:30:00  HBV     0.0       186       3.6         25.6   1005.0       86
01/11/2012  14:45:00  HBV     0.0       183       2.8         25.2   1005.3       85
01/11/2012  15:00:00  HBV     0.0       176       4.6         25.2   1005.0       83
01/11/2012  15:15:00  HBV     0.0       177       4.8         25.6   1005.0       86
01/11/2012  15:30:00  HBV     0.0       206       5.5         24.8   1005.2       87
01/11/2012  15:45:00  HBV     0.0       208       4.5         24.7   1005.3       86
01/11/2012  16:00:00  HBV     0.0       188       3.8         24.9   1005.2       88
01/11/2012  16:15:00  HBV     0.0       188       4.8         24.6   1004.9       88
01/11/2012  16:30:00  HBV     0.0       203       6.8         24.7   1005.2       89
01/11/2012  16:45:00  HBV     0.0       168       4.8         24.0   1005.2       94
01/11/2012  17:00:00  HBV     0.0       173       4.1         24.2   1005.4       91
01/11/2012  17:15:00  HBV     0.0       199       4.9         23.6   1005.5       92
01/11/2012  17:30:00  HBV     0.2       172       3.2         23.0   1005.6       97
01/11/2012  17:45:00  HBV     0.0       182       5.1         23.1   1005.8       98
01/11/2012  18:00:00  HBV     0.0       189       3.7         23.7   1005.9       95
01/11/2012  18:15:00  HBV     0.0       189       6.5         23.4   1006.1       91
01/11/2012  18:30:00  HBV     0.0       174       3.8         22.6   1006.1       94
01/11/2012  18:45:00  HBV     0.0       144       4.6         22.0   1006.5       96
01/11/2012  19:00:00  HBV     0.0       155       2.5         22.4   1006.1       97
01/11/2012  19:15:00  HBV     0.0       164       4.7         23.7   1006.4       92
01/11/2012  19:30:00  HBV     0.0       152       3.0         23.2   1006.6       92
01/11/2012  19:45:00  HBV     0.0       161       5.1         23.1   1006.9       91
01/11/2012  20:00:00  HBV     0.0       165       3.3         22.6   1007.6       89
01/11/2012  20:15:00  HBV     0.0       164       4.8         23.2   1007.6       88
01/11/2012  20:30:00  HBV     0.0       167       3.2         22.9   1008.1       87
01/11/2012  20:45:00  HBV     0.0       150       2.9         23.4   1008.3       89
01/11/2012  21:00:00  HBV     0.0       161       4.4         22.5   1008.6       92
01/11/2012  21:15:00  HBV     0.0       122       2.5         22.1   1008.6       94
01/11/2012  21:30:00  HBV     0.0       154       2.8         22.3   1009.1       94
01/11/2012  21:45:00  HBV     0.0       163       2.5         21.8   1009.3       94
01/11/2012  22:00:00  HBV     0.2       196       2.8         21.2   1009.5       97
01/11/2012  22:15:00  HBV     0.0       170       1.0         21.4   1010.0       98
01/11/2012  22:30:00  HBV     0.0       195       1.6         21.3   1010.0       99
01/11/2012  22:45:00  HBV     0.0       159       1.2         21.2   1010.0       99
01/11/2012  23:00:00  HBV     0.0       168       3.6         21.4   1009.8       99
01/11/2012  23:15:00  HBV     0.0       122       0.6         20.9   1010.0       98
01/11/2012  23:30:00  HBV     0.0         -       0.0         21.0   1009.8       98
01/11/2012  23:45:00  HBV     0.0         -       0.0         21.0   1009.8       99
02/11/2012  00:00:00  HBV     0.0         -       0.0         21.0   1009.8       99
02/11/2012  00:15:00  HBV     0.0       196       1.6         21.6   1009.5       99
02/11/2012  00:30:00  HBV     0.0         -       0.0         21.9   1009.5       95
02/11/2012  00:45:00  HBV     0.0         -       0.0         21.4   1009.3       96
02/11/2012  01:00:00  HBV     0.0       162       0.5         21.2   1009.1       97
02/11/2012  01:15:00  HBV     0.0         -       0.0         21.2   1008.8       97
02/11/2012  01:30:00  HBV     0.0         -       0.0         21.3   1008.8       98
02/11/2012  01:45:00  HBV     0.0         -       0.0         21.4   1008.4       98
02/11/2012  02:00:00  HBV     0.0       318       1.2         21.5   1008.3       98
02/11/2012  02:15:00  HBV     0.0         -       0.0         21.4   1008.3       99
02/11/2012  02:30:00  HBV     0.0       148       3.4         21.4   1008.3       99
02/11/2012  02:45:00  HBV     0.0       152       4.7         21.4   1008.3       99
02/11/2012  03:00:00  HBV     0.0       152       2.8         21.8   1008.3       98
02/11/2012  04:15:00  HBV     0.0       043       0.3         21.2   1008.1       98
02/11/2012  04:30:00  HBV     0.0         -       0.0         21.0   1008.1       98
02/11/2012  04:45:00  HBV     0.0         -       0.0         20.9   1007.8       99
02/11/2012  05:00:00  HBV     0.0         -       0.0         20.8   1008.3       99
02/11/2012  05:15:00  HBV     0.0         -       0.0         20.8   1008.3      100
02/11/2012  05:30:00  HBV     0.0         -       0.0         20.9   1008.4      100
02/11/2012  05:45:00  HBV     0.0       007       0.5         20.8   1008.4      100
02/11/2012  06:00:00  HBV     0.0       007       0.7         20.8   1008.8      100
02/11/2012  06:15:00  HBV     0.0       007       0.7         20.8   1008.8      100
02/11/2012  06:30:00  HBV     0.0         -       0.0         20.9   1008.8      100
02/11/2012  06:45:00  HBV     0.0       006       1.1         20.9   1009.3      100
02/11/2012  07:00:00  HBV     0.0         -       0.0         20.7   1008.9      100
02/11/2012  07:15:00  HBV     0.0         -       0.0         21.3   1009.3      100
