Relatório Meteorológico da Estação: São Cristóvão

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
                                     (graus)     (m/s)    (celsius)    (hPa)      (%)
01/01/2012  00:00:00  HBV     0.6         -       0.0         23.4   1004.1       92
01/01/2012  00:15:00  HBV     0.2         -       0.0         23.6   1003.8       93
01/01/2012  00:30:00  HBV     0.0         -       0.0         23.5   1003.6       93
01/01/2012  00:45:00  HBV     0.2         -       0.0         24.1   1003.3       93
01/01/2012  01:00:00  HBV     0.2       067       2.5         24.0   1003.1       93
01/01/2012  01:15:00  HBV     0.0       046       3.7         24.1   1002.8       92
01/01/2012  01:30:00  HBV     0.0       058       2.6         23.7   1002.6       92
01/01/2012  01:45:00  HBV     0.0       080       2.8         24.0   1002.3       92
01/01/2012  02:00:00  HBV     0.2       078       2.5         23.7   1002.3       93
01/01/2012  02:15:00  HBV     0.0       082       2.5         23.5   1001.9       93
01/01/2012  02:30:00  HBV     0.0       034       1.2         23.7   1001.6       93
01/01/2012  02:45:00  HBV     0.2       065       1.4         23.5   1001.4       92
01/01/2012  03:00:00  HBV     0.0       076       2.5         23.7   1000.9       92
01/01/2012  03:15:00  HBV     0.0         -       0.0         23.2   1000.6       91
01/01/2012  03:30:00  HBV     0.0         -       0.0         23.8   1000.6       92
01/01/2012  03:45:00  HBV     0.0         -       0.0         24.1   1000.6       92
01/01/2012  04:00:00  HBV     0.0         -       0.0         24.0   1000.4       92
01/01/2012  04:15:00  HBV     0.0       081       0.3         23.8   1000.4       92
01/01/2012  04:30:00  HBV     0.0         -       0.0         23.8   1000.4       91
01/01/2012  04:45:00  HBV     0.0         -       0.0         23.7   1000.1       91
01/01/2012  05:00:00  HBV     0.0         -       0.0         23.8   1000.1       92
01/01/2012  05:15:00  HBV     0.0         -       0.0         23.7   1000.4       92
01/01/2012  05:30:00  HBV     0.0       057       1.5         23.8   1000.0       92
01/01/2012  05:45:00  HBV     0.0       177       1.7         23.8    999.9       92
01/01/2012  06:00:00  HBV     0.0       193       0.7         23.8   1000.0       91
01/01/2012  06:15:00  HBV     0.0       153       0.7         23.5   1000.3       91
01/01/2012  06:30:00  HBV     0.2         -       0.0         23.1   1000.0       91
01/01/2012  06:45:00  HBV     0.0       169       1.7         24.1   1000.1       90
01/01/2012  07:00:00  HBV     0.0       202       2.1         23.8    999.8       91
01/01/2012  07:15:00  HBV     0.0       192       1.9         24.1   1000.0       90
01/01/2012  07:30:00  HBV     0.0       193       1.8         23.8   1000.0       90
01/01/2012  07:45:00  HBV     0.2       197       2.4         23.8   1000.0       90
01/01/2012  08:00:00  HBV     0.0       187       1.2         24.6   1000.3       90
01/01/2012  08:15:00  HBV     0.0         -       0.0         24.7   1000.3       90
01/01/2012  08:30:00  HBV     0.2         -       0.0         24.6   1000.4       90
01/01/2012  08:45:00  HBV     0.0       175       1.5         24.6   1000.4       90
01/01/2012  09:00:00  HBV     0.0       155       0.7         24.5   1000.3       89
01/01/2012  09:15:00  HBV     0.2         -       0.0         24.7   1000.5       89
01/01/2012  09:30:00  HBV     0.0         -       0.0         24.9   1000.3       88
01/01/2012  09:45:00  HBV     0.0         -       0.0         26.0   1000.4       87
01/01/2012  10:00:00  HBV     0.0         -       0.0         26.3   1000.1       84
01/01/2012  10:15:00  HBV     0.0         -       0.0         26.4   1000.3       83
01/01/2012  10:30:00  HBV     0.0       034       1.5         28.2   1000.0       77
01/01/2012  10:45:00  HBV     0.0       317       1.4         28.0   1000.3       74
01/01/2012  11:00:00  HBV     0.0         -       0.0         27.9   1000.0       75
01/01/2012  11:15:00  HBV     0.0         -       0.0         27.5   1000.3       75
01/01/2012  11:30:00  HBV     0.0         -       0.0         28.2   1000.3       72
01/01/2012  11:45:00  HBV     0.0         -       0.0         28.2   1000.0       72
01/01/2012  12:00:00  HBV     0.0       017       1.3         27.9   1000.0       72
01/01/2012  12:15:00  HBV     0.0         -       0.0         27.6   1000.0       75
01/01/2012  12:30:00  HBV     0.0         -       0.0         27.4   1000.3       78
01/01/2012  12:45:00  HBV     0.6         -       0.0         26.4   1000.0       84
01/01/2012  13:00:00  HBV     0.2       162       0.8         26.3   1000.0       85
01/01/2012  13:15:00  HBV     0.0         -       0.0         26.5    999.9       85
01/01/2012  13:30:00  HBV     0.0         -       0.0         26.8    999.9       85
01/01/2012  13:45:00  HBV     0.2       308       0.1         26.7   1000.0       83
01/01/2012  14:00:00  HBV     0.6       289       2.3         26.4    999.9       86
01/01/2012  14:15:00  HBV     0.8         -       0.0         25.3   1000.0       88
01/01/2012  14:30:00  HBV     0.2         -       0.0         25.3    999.8       87
01/01/2012  14:45:00  HBV     0.2       279       1.3         25.8    999.4       87
01/01/2012  15:00:00  HBV     0.4       281       0.5         25.6    999.4       89
01/01/2012  15:15:00  HBV     0.4         -       0.0         25.2    999.4       90
01/01/2012  15:30:00  HBV     0.2         -       0.0         26.0    999.2       88
01/01/2012  15:45:00  HBV     0.0         -       0.0         25.7    999.0       87
01/01/2012  16:00:00  HBV     0.0         -       0.0         25.8    998.7       86
01/01/2012  16:15:00  HBV     0.2       058       2.0         26.0    998.4       86
01/01/2012  16:30:00  HBV     0.0       027       2.9         25.3    998.4       91
01/01/2012  16:45:00  HBV     0.2       035       1.9         25.2    998.4       91
01/01/2012  17:00:00  HBV     0.0       018       0.9         24.9    998.6       91
01/01/2012  17:15:00  HBV     0.2       091       1.5         24.9    998.2       91
01/01/2012  17:30:00  HBV     0.0       153       1.2         24.3    998.6       90
01/01/2012  17:45:00  HBV     0.0       042       1.6         25.6    998.4       90
01/01/2012  18:00:00  HBV     0.0         -       0.0         25.4    998.4       90
01/01/2012  18:15:00  HBV     0.0         -       0.0         25.4    998.7       90
01/01/2012  18:30:00  HBV     0.0       185       1.2         25.6    998.7       89
01/01/2012  18:45:00  HBV     0.0         -       0.0         25.7    998.9       89
01/01/2012  19:00:00  HBV     0.0         -       0.0         25.3    999.2       88
01/01/2012  19:15:00  HBV     0.0       013       0.5         25.9    999.2       88
01/01/2012  19:30:00  HBV     0.0       048       1.4         25.9    999.4       89
01/01/2012  19:45:00  HBV     0.0         -       0.0         25.6    999.4       90
01/01/2012  20:00:00  HBV     0.0       186       1.1         25.9    999.5       90
01/01/2012  20:15:00  HBV     0.2         -       0.0         25.4    999.4       92
01/01/2012  20:30:00  HBV     0.0       204       0.7         24.9    999.4       92
01/01/2012  20:45:00  HBV     0.2         -       0.0         25.2    999.7       92
01/01/2012  21:00:00  HBV     0.0         -       0.0         25.1    999.9       92
01/01/2012  21:15:00  HBV     0.0         -       0.0         24.8    999.9       92
01/01/2012  21:30:00  HBV     0.0         -       0.0         25.6   1000.4       92
01/01/2012  21:45:00  HBV     0.0         -       0.0         25.1   1000.4       92
01/01/2012  22:00:00  HBV     0.0       201       1.6         24.7   1000.4       91
01/01/2012  22:15:00  HBV     0.4         -       0.0         24.3   1000.4       91
01/01/2012  22:30:00  HBV     0.2         -       0.0         24.1   1000.6       92
01/01/2012  22:45:00  HBV     0.0       182       2.3         24.3   1000.6       92
01/01/2012  23:00:00  HBV     0.2         -       0.0         23.7   1000.6       93
01/01/2012  23:15:00  HBV     0.0         -       0.0         24.1   1000.9       92
01/01/2012  23:30:00  HBV     0.2       279       0.2         23.8   1000.9       91
01/01/2012  23:45:00  HBV     0.4       221       0.3         23.6   1000.9       92
02/01/2012  00:00:00  HBV     1.4       356       1.8         23.2   1000.6       92
02/01/2012  00:15:00  HBV     5.4         -       0.0         23.1   1000.6       94
02/01/2012  00:30:00  HBV     3.6       265       3.3         23.0   1000.4       95
02/01/2012  00:45:00  HBV     4.0       263       2.3         21.8   1000.1       96
02/01/2012  01:00:00  HBV     2.0         -       0.0         22.4   1000.1       97
02/01/2012  01:15:00  HBV     2.4       282       1.3         22.5   1000.1       97
02/01/2012  01:30:00  HBV     0.4       330       0.1         22.9    999.8       97
02/01/2012  01:45:00  HBV     0.2         -       0.0         23.0    999.5       97
02/01/2012  02:00:00  HBV     0.8         -       0.0         22.5    999.4       97
02/01/2012  02:15:00  HBV     0.0         -       0.0         23.5    999.2       96
02/01/2012  02:30:00  HBV     0.4         -       0.0         21.9    998.8       97
02/01/2012  02:45:00  HBV     0.2         -       0.0         22.4    998.9       95
02/01/2012  03:00:00  HBV     0.0       352       1.8         22.9    998.8       96
02/01/2012  03:15:00  HBV     0.2       075       1.7         22.3    998.6       95
02/01/2012  03:30:00  HBV     0.0       053       1.6         21.8    998.7       94
02/01/2012  03:45:00  HBV     0.0         -       0.0         22.0    998.6       93
02/01/2012  04:00:00  HBV     0.0       185       1.2         21.9    998.6       91
02/01/2012  04:15:00  HBV     0.0         -       0.0         22.4    998.8       90
02/01/2012  04:30:00  HBV     0.0         -       0.0         22.6    998.7       91
02/01/2012  04:45:00  HBV     0.2         -       0.0         22.4    998.8       93
02/01/2012  05:00:00  HBV     0.0       326       1.2         22.3    999.2       93
02/01/2012  05:15:00  HBV     0.0         -       0.0         22.6    999.0       93
02/01/2012  05:30:00  HBV     0.6       012       0.6         22.9    999.7       93
02/01/2012  05:45:00  HBV     0.0       016       1.5         22.0    999.3       94
02/01/2012  06:00:00  HBV     1.8       000       1.6         22.4    999.5       94
02/01/2012  06:15:00  HBV     0.4       021       1.3         22.1    999.8       94
02/01/2012  06:30:00  HBV     0.2       058       0.2         21.8    999.8       94
02/01/2012  06:45:00  HBV     0.6       178       1.6         22.1   1000.3       95
02/01/2012  07:00:00  HBV     0.2       330       1.3         22.0   1000.3       95
02/01/2012  07:15:00  HBV     0.4         -       0.0         21.5   1000.5       95
02/01/2012  07:30:00  HBV     0.8         -       0.0         21.6   1000.8       95
02/01/2012  07:45:00  HBV     0.4         -       0.0         22.0   1000.8       95
02/01/2012  08:00:00  HBV     0.4         -       0.0         21.3   1001.0       95
02/01/2012  08:15:00  HBV     0.2       287       0.9         21.9   1001.1       95
02/01/2012  08:30:00  HBV     0.6         -       0.0         21.6   1001.0       95
02/01/2012  08:45:00  HBV     0.4       289       1.3         21.4   1001.2       95
02/01/2012  09:00:00  HBV     0.6       279       0.1         22.0   1001.5       96
02/01/2012  09:15:00  HBV     0.6       319       1.7         21.8   1001.7       95
02/01/2012  09:30:00  HBV     0.4         -       0.0         21.5   1001.5       96
02/01/2012  09:45:00  HBV     0.8       070       1.4         21.6   1001.7       95
02/01/2012  10:00:00  HBV     0.4         -       0.0         22.3   1001.5       95
02/01/2012  10:15:00  HBV     1.6       356       3.2         21.5   1002.2       96
02/01/2012  10:30:00  HBV     3.4       034       1.1         22.1   1002.2       96
02/01/2012  10:45:00  HBV     3.0         -       0.0         21.3   1002.2       96
02/01/2012  11:00:00  HBV     1.8         -       0.0         22.0   1002.3       96
02/01/2012  11:15:00  HBV     2.4       264       1.5         20.8   1002.5       96
02/01/2012  11:30:00  HBV     1.8         -       0.0         21.0   1002.3       95
02/01/2012  11:45:00  HBV     1.4         -       0.0         21.0   1002.5       96
02/01/2012  12:00:00  HBV     0.6         -       0.0         21.9   1002.2       96
02/01/2012  12:15:00  HBV     0.6         -       0.0         21.2   1002.3       95
02/01/2012  12:30:00  HBV     0.2         -       0.0         21.4   1002.2       94
02/01/2012  12:45:00  HBV     0.2         -       0.0         21.8   1002.3       93
02/01/2012  13:00:00  HBV     0.8         -       0.0         21.9   1002.2       94
02/01/2012  13:15:00  HBV     0.8       029       2.4         21.8   1002.1       94
02/01/2012  13:30:00  HBV     0.6       022       1.4         21.8   1002.2       93
02/01/2012  13:45:00  HBV     0.0         -       0.0         21.8   1002.2       94
02/01/2012  14:00:00  HBV     0.0         -       0.0         21.2   1002.1       93
02/01/2012  14:15:00  HBV     0.2       061       1.3         23.0   1002.0       93
02/01/2012  14:30:00  HBV     0.0       064       2.5         22.4   1002.1       91
02/01/2012  14:45:00  HBV     0.0         -       0.0         21.6   1002.3       91
02/01/2012  15:00:00  HBV     0.0         -       0.0         23.4   1002.5       89
02/01/2012  15:15:00  HBV     0.0       020       2.1         23.4   1002.1       89
02/01/2012  15:30:00  HBV     0.0       039       2.6         22.5   1002.3       91
02/01/2012  15:45:00  HBV     0.0       063       2.6         22.3   1002.3       90
02/01/2012  16:00:00  HBV     0.0       023       2.0         22.5   1001.7       91
02/01/2012  16:15:00  HBV     0.0       050       2.0         22.6   1002.3       88
02/01/2012  16:30:00  HBV     0.0       025       0.9         22.6   1002.3       89
02/01/2012  16:45:00  HBV     0.8       065       2.1         22.4   1002.0       91
02/01/2012  17:00:00  HBV     0.8       097       1.5         22.5   1002.2       93
02/01/2012  17:15:00  HBV     0.4       338       1.9         21.8   1002.2       93
02/01/2012  17:30:00  HBV     0.4         -       0.0         21.3   1002.2       93
02/01/2012  17:45:00  HBV     1.4         -       0.0         21.9   1002.2       94
02/01/2012  18:00:00  HBV     2.0       055       1.7         21.3   1002.0       94
02/01/2012  18:15:00  HBV     2.0       059       1.2         21.2   1002.2       95
02/01/2012  18:30:00  HBV     0.6         -       0.0         21.3   1002.7       94
02/01/2012  18:45:00  HBV     1.2       346       0.1         21.3   1003.0       94
02/01/2012  19:00:00  HBV     1.2       024       1.9         21.4   1003.0       95
02/01/2012  19:15:00  HBV     0.4       357       2.1         20.8   1003.7       95
02/01/2012  19:30:00  HBV     0.2         -       0.0         21.0   1003.4       95
02/01/2012  19:45:00  HBV     0.0         -       0.0         21.0   1003.9       95
02/01/2012  20:00:00  HBV     0.4         -       0.0         21.2   1003.9       95
02/01/2012  20:15:00  HBV     0.6         -       0.0         20.9   1004.1       94
02/01/2012  20:30:00  HBV     0.2       354       1.9         20.9   1003.9       95
02/01/2012  20:45:00  HBV     0.2       014       1.5         21.4   1003.9       95
02/01/2012  21:00:00  HBV     0.2       337       1.5         21.0   1004.5       95
02/01/2012  21:15:00  HBV     0.0       267       0.1         21.2   1004.8       95
02/01/2012  21:30:00  HBV     0.0         -       0.0         21.4   1004.4       95
02/01/2012  21:45:00  HBV     0.0         -       0.0         20.9   1004.8       95
02/01/2012  22:00:00  HBV     0.0       024       1.9         21.0   1004.4       95
02/01/2012  22:15:00  HBV     0.0       033       0.2         21.3   1004.4       95
02/01/2012  22:30:00  HBV     0.0       353       1.6         21.2   1004.7       95
02/01/2012  22:45:00  HBV     0.0         -       0.0         20.8   1004.7       96
02/01/2012  23:00:00  HBV     0.0         -       0.0         20.5   1004.7       95
02/01/2012  23:15:00  HBV     0.0       000       1.7         21.2   1005.3       95
02/01/2012  23:30:00  HBV     0.0       339       1.5         21.4   1004.9       94
02/01/2012  23:45:00  HBV     0.0       335       1.6         21.2   1005.2       94
03/01/2012  00:00:00  HBV     0.0         -       0.0         21.4   1004.9       95
03/01/2012  00:15:00  HBV     0.0         -       0.0         21.3   1004.9       94
03/01/2012  00:30:00  HBV     0.0         -       0.0         20.9   1004.7       94
03/01/2012  00:45:00  HBV     0.0         -       0.0         20.9   1004.9       94
03/01/2012  01:00:00  HBV     0.0         -       0.0         21.3   1004.5       94
03/01/2012  01:15:00  HBV     0.0       269       1.3         21.0   1004.2       94
03/01/2012  01:30:00  HBV     0.0         -       0.0         21.3   1004.2       93
03/01/2012  01:45:00  HBV     0.0       271       1.2         20.4   1004.4       92
03/01/2012  02:00:00  HBV     0.0         -       0.0         20.3   1003.9       91
03/01/2012  02:15:00  HBV     0.0         -       0.0         20.5   1003.9       91
03/01/2012  02:30:00  HBV     0.0         -       0.0         20.8   1003.9       91
03/01/2012  02:45:00  HBV     0.0         -       0.0         21.2   1003.7       91
03/01/2012  03:00:00  HBV     0.0         -       0.0         20.3   1003.7       91
03/01/2012  03:15:00  HBV     0.0       055       1.9         20.5   1003.4       91
03/01/2012  03:30:00  HBV     0.0         -       0.0         20.4   1003.6       90
03/01/2012  03:45:00  HBV     0.0         -       0.0         20.1   1003.6       91
03/01/2012  04:00:00  HBV     0.0       056       2.8         20.7   1003.7       90
03/01/2012  04:15:00  HBV     0.0       061       1.2         20.9   1003.4       89
03/01/2012  04:30:00  HBV     0.0         -       0.0         20.1   1003.4       87
03/01/2012  04:45:00  HBV     0.0         -       0.0         20.5   1003.8       87
03/01/2012  05:00:00  HBV     0.0         -       0.0         20.5   1003.4       88
03/01/2012  05:15:00  HBV     0.0         -       0.0         20.3   1003.9       89
03/01/2012  05:30:00  HBV     0.0         -       0.0         19.9   1004.2       89
03/01/2012  05:45:00  HBV     0.0         -       0.0         20.1   1004.2       90
03/01/2012  06:00:00  HBV     0.0         -       0.0         19.3   1004.7       90
03/01/2012  06:15:00  HBV     0.0       049       1.5         19.9   1004.7       89
03/01/2012  06:30:00  HBV     0.0         -       0.0         20.2   1004.9       89
03/01/2012  06:45:00  HBV     0.0         -       0.0         20.1   1005.2       88
