Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/04/2009 00:00:00 HBV 0.0 026 0.6 24.1 1008.9 92 
01/04/2009 00:15:00 HBV 0.0 009 0.8 24.1 1009.1 92 
01/04/2009 00:30:00 HBV 0.0 005 1.0 24.1 1009.2 92 
01/04/2009 00:45:00 HBV 0.0 014 0.7 24.1 1009.4 92 
01/04/2009 01:00:00 HBV 0.0 024 0.5 24.2 1009.5 93 
01/04/2009 01:15:00 HBV 0.0 029 0.5 24.2 1009.8 93 
01/04/2009 01:30:00 HBV 0.0 048 0.6 24.1 1010.2 93 
01/04/2009 01:45:00 HBV 0.0 353 0.1 24.0 1010.2 94 
01/04/2009 02:00:00 HBV 0.0 292 0.2 24.1 1010.9 94 
01/04/2009 02:15:00 HBV 0.0 043 0.4 24.2 1011.7 94 
01/04/2009 02:30:00 HBV 0.0 - 0.0 24.2 1012.2 94 
01/04/2009 02:45:00 HBV 0.0 - 0.0 24.3 1013.1 94 
01/04/2009 03:00:00 HBV 0.0 - 0.0 24.3 1013.9 95 
01/04/2009 03:15:00 HBV 0.0 - 0.0 24.7 1013.9 95 
01/04/2009 03:30:00 HBV 0.0 046 0.5 25.2 1013.9 95 
01/04/2009 03:45:00 HBV 0.0 108 0.7 25.9 1012.6 96 
01/04/2009 04:00:00 HBV 0.0 071 0.7 28.2 1008.9 99 
01/04/2009 04:15:00 HBV 0.0 068 0.2 32.0 1014.3 ND 
01/04/2009 04:30:00 HBV 0.0 061 0.4 34.6 1018.1 ND 
01/04/2009 04:45:00 HBV 0.0 049 0.4 34.7 1018.5 ND 
01/04/2009 05:00:00 HBV 0.0 050 0.9 35.2 1019.2 ND 
01/04/2009 05:15:00 HBV 0.0 084 1.2 35.4 1020.0 ND 
01/04/2009 05:30:00 HBV 0.0 098 0.7 35.6 1020.3 ND 
