Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/02/2013 00:00:00 HBV 0.0 107 0.2 25.7 1009.9 82 
01/02/2013 00:15:00 HBV 0.0 070 1.6 25.4 1009.5 85 
01/02/2013 00:30:00 HBV 0.0 - 0.0 25.3 1009.7 86 
01/02/2013 00:45:00 HBV 0.0 093 1.7 25.1 1009.4 85 
01/02/2013 01:00:00 HBV 0.0 034 0.4 24.9 1009.4 86 
01/02/2013 01:15:00 HBV 0.0 150 1.1 25.3 1009.4 84 
01/02/2013 01:30:00 HBV 0.0 105 1.6 25.4 1009.5 83 
01/02/2013 01:45:00 HBV 0.0 - 0.0 25.3 1009.2 83 
01/02/2013 02:00:00 HBV 0.0 099 2.9 25.7 1008.9 82 
01/02/2013 02:15:00 HBV 0.0 089 2.5 25.3 1008.7 83 
01/02/2013 02:30:00 HBV 0.0 123 2.5 25.2 1008.2 83 
01/02/2013 02:45:00 HBV 0.0 097 1.7 25.3 1008.2 82 
01/02/2013 03:00:00 HBV 0.0 - 0.0 25.3 1008.0 81 
01/02/2013 03:15:00 HBV 0.0 - 0.0 25.3 1008.2 81 
01/02/2013 03:30:00 HBV 0.0 181 1.3 25.3 1008.0 82 
01/02/2013 03:45:00 HBV 0.0 - 0.0 25.1 1007.7 81 
01/02/2013 04:00:00 HBV 0.0 - 0.0 24.9 1007.7 81 
01/02/2013 04:15:00 HBV 0.0 - 0.0 25.2 1007.7 81 
01/02/2013 04:30:00 HBV 0.0 093 2.5 25.6 1007.7 80 
01/02/2013 04:45:00 HBV 0.0 095 2.1 25.7 1007.7 80 
01/02/2013 05:00:00 HBV 0.0 - 0.0 25.4 1008.0 80 
01/02/2013 05:15:00 HBV 0.0 - 0.0 25.7 1008.0 80 
01/02/2013 05:30:00 HBV 0.0 - 0.0 25.4 1008.2 80 
