Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/06/2005 00:00:00 HBV 0.0 040 1.6 22.6 1017.7 73 
01/06/2005 00:15:00 HBV 0.0 306 2.9 22.7 1017.7 72 
01/06/2005 00:30:00 HBV 0.0 300 2.9 22.7 1017.7 73 
01/06/2005 00:45:00 HBV 0.0 292 2.5 22.6 1017.7 73 
01/06/2005 01:00:00 HBV 0.0 311 2.2 22.6 1017.7 73 
01/06/2005 01:15:00 HBV 0.0 297 1.8 22.5 1017.5 73 
01/06/2005 01:30:00 HBV 0.0 296 0.9 22.4 1017.5 74 
01/06/2005 01:45:00 HBV 0.0 297 1.3 22.4 1017.2 74 
01/06/2005 02:00:00 HBV 0.0 065 0.7 22.1 1017.2 75 
01/06/2005 02:15:00 HBV 0.0 - 0.0 21.8 1017.1 76 
01/06/2005 02:30:00 HBV 0.0 - 0.0 21.6 1017.2 77 
01/06/2005 02:45:00 HBV 0.0 104 0.5 21.6 1017.1 77 
01/06/2005 03:00:00 HBV 0.0 - 0.0 21.3 1017.1 78 
01/06/2005 03:15:00 HBV 0.0 050 0.2 21.3 1017.1 78 
01/06/2005 03:30:00 HBV 0.0 133 1.3 21.2 1017.1 78 
01/06/2005 03:45:00 HBV 0.0 082 0.8 21.3 1017.1 78 
01/06/2005 04:00:00 HBV 0.0 121 0.4 21.2 1017.0 78 
01/06/2005 04:15:00 HBV 0.0 - 0.0 21.2 1017.1 78 
01/06/2005 04:30:00 HBV 0.0 - 0.0 21.0 1017.0 79 
01/06/2005 04:45:00 HBV 0.0 292 1.6 21.4 1017.1 78 
01/06/2005 05:00:00 HBV 0.0 274 2.0 21.6 1017.1 77 
01/06/2005 05:15:00 HBV 0.0 291 2.5 21.3 1017.2 78 
01/06/2005 05:30:00 HBV 0.0 303 2.4 21.3 1017.2 79 
