Relatório Meteorológico da Estação: Sao Cristovao 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/01/2011 00:00:00 HBV 0.0 - 0.0 23.7 1006.5 74 
01/01/2011 00:15:00 HBV 0.0 - 0.0 23.5 1005.8 75 
01/01/2011 00:30:00 HBV 0.0 - 0.0 24.0 1006.0 77 
01/01/2011 00:45:00 HBV 0.0 - 0.0 23.5 1006.1 79 
01/01/2011 01:00:00 HBV 0.0 - 0.0 23.6 1006.5 79 
01/01/2011 01:15:00 HBV 0.0 - 0.0 23.5 1005.8 79 
01/01/2011 01:30:00 HBV 0.0 - 0.0 23.4 1005.5 81 
01/01/2011 01:45:00 HBV 0.0 - 0.0 23.7 1005.5 82 
01/01/2011 02:00:00 HBV 0.0 - 0.0 23.4 1005.0 82 
01/01/2011 02:15:00 HBV 0.0 - 0.0 23.4 1004.9 83 
01/01/2011 02:30:00 HBV 0.0 - 0.0 23.1 1004.7 83 
01/01/2011 02:45:00 HBV 0.0 - 0.0 23.2 1004.8 83 
01/01/2011 03:00:00 HBV 0.0 - 0.0 23.1 1004.8 87 
01/01/2011 03:15:00 HBV 0.0 - 0.0 22.6 1004.7 87 
01/01/2011 03:30:00 HBV 0.0 - 0.0 22.7 1004.8 87 
01/01/2011 03:45:00 HBV 0.2 - 0.0 22.1 1004.3 90 
01/01/2011 04:00:00 HBV 0.0 - 0.0 22.1 1004.2 90 
01/01/2011 04:15:00 HBV 0.0 - 0.0 22.3 1004.4 90 
01/01/2011 04:30:00 HBV 0.0 - 0.0 22.0 1004.4 89 
01/01/2011 04:45:00 HBV 0.0 - 0.0 22.3 1004.2 90 
01/01/2011 05:00:00 HBV 0.0 - 0.0 22.1 1004.8 91 
01/01/2011 05:15:00 HBV 0.0 - 0.0 22.3 1004.8 90 
01/01/2011 05:30:00 HBV 0.0 - 0.0 22.3 1004.2 90 
