Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/11/2005 00:00:00 HBV 0.0 042 1.9 20.5 1013.1 89 
01/11/2005 00:15:00 HBV 3.0 023 2.1 20.2 1013.0 90 
01/11/2005 00:30:00 HBV 0.8 325 1.4 20.3 1012.8 90 
01/11/2005 00:45:00 HBV 3.0 001 1.7 20.1 1012.8 91 
01/11/2005 01:00:00 HBV 1.4 054 1.8 20.2 1012.7 91 
01/11/2005 01:15:00 HBV 0.6 024 2.3 20.1 1012.6 91 
01/11/2005 01:30:00 HBV 3.0 014 2.3 20.2 1012.4 91 
01/11/2005 01:45:00 HBV 0.2 031 2.5 20.3 1012.1 90 
01/11/2005 02:00:00 HBV 0.0 019 2.4 20.3 1012.0 89 
01/11/2005 02:15:00 HBV 0.0 020 1.6 20.4 1011.9 87 
01/11/2005 02:30:00 HBV 0.0 022 2.9 20.5 1011.9 86 
01/11/2005 02:45:00 HBV 0.4 004 0.9 20.3 1011.7 88 
01/11/2005 03:00:00 HBV 0.2 031 1.4 20.2 1011.7 89 
01/11/2005 03:15:00 HBV 0.0 018 2.3 20.2 1011.7 88 
01/11/2005 03:30:00 HBV 0.2 029 3.3 20.4 1011.6 86 
01/11/2005 03:45:00 HBV 0.0 029 2.4 20.3 1011.6 85 
01/11/2005 04:00:00 HBV 0.0 016 0.9 20.4 1011.6 84 
01/11/2005 04:15:00 HBV 0.0 357 0.9 20.4 1011.7 85 
01/11/2005 04:30:00 HBV 0.2 027 1.5 20.2 1012.0 87 
01/11/2005 04:45:00 HBV 0.0 027 0.8 20.3 1012.1 87 
01/11/2005 05:00:00 HBV 0.2 025 1.6 20.3 1012.1 86 
01/11/2005 05:15:00 HBV 0.0 017 1.2 20.1 1012.4 84 
01/11/2005 05:30:00 HBV 0.0 052 0.7 20.3 1012.6 83 
