Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/11/2003 00:00:00 HBV 0.0 280 3.8 23.8 1008.3 77 
01/11/2003 00:15:00 HBV 0.0 292 1.1 23.7 1008.2 77 
01/11/2003 00:30:00 HBV 0.0 - 0.0 23.7 1008.1 77 
01/11/2003 00:45:00 HBV 0.0 - 0.0 23.6 1007.8 77 
01/11/2003 01:00:00 HBV 0.0 262 0.6 23.6 1008.0 78 
01/11/2003 01:15:00 HBV 0.0 285 2.1 23.6 1007.8 79 
01/11/2003 01:30:00 HBV 0.0 277 2.0 23.4 1007.7 80 
01/11/2003 01:45:00 HBV 0.0 249 2.0 23.2 1007.6 81 
01/11/2003 02:00:00 HBV 0.0 307 1.2 23.2 1007.6 81 
01/11/2003 02:15:00 HBV 0.0 274 1.7 23.0 1007.2 82 
01/11/2003 02:30:00 HBV 0.0 283 0.5 23.0 1007.2 83 
01/11/2003 02:45:00 HBV 0.0 268 2.4 23.0 1007.0 82 
01/11/2003 03:00:00 HBV 0.0 291 1.7 22.7 1006.7 83 
01/11/2003 03:15:00 HBV 0.0 281 2.1 22.6 1006.6 84 
01/11/2003 03:30:00 HBV 0.0 275 1.9 22.5 1006.6 84 
01/11/2003 03:45:00 HBV 0.0 280 0.8 22.4 1006.7 84 
01/11/2003 04:00:00 HBV 0.0 290 0.1 22.4 1006.7 84 
01/11/2003 04:15:00 HBV 0.0 291 0.6 22.4 1006.9 85 
01/11/2003 04:30:00 HBV 0.0 272 0.4 22.4 1006.9 85 
01/11/2003 04:45:00 HBV 0.0 285 3.2 22.4 1006.6 85 
01/11/2003 05:00:00 HBV 0.0 280 2.2 22.3 1006.6 85 
01/11/2003 05:15:00 HBV 0.0 286 3.1 22.1 1006.9 85 
01/11/2003 05:30:00 HBV 0.0 292 3.0 22.1 1006.7 86 
