Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/04/2015 00:00:00 HBV 0.0 - 0.0 27.9 1008.6 63 
01/04/2015 00:15:00 HBV 0.0 - 0.0 27.9 1008.4 65 
01/04/2015 00:30:00 HBV 0.0 - 0.0 27.6 1008.4 66 
01/04/2015 00:45:00 HBV 0.0 - 0.0 27.5 1008.6 66 
01/04/2015 01:00:00 HBV 0.0 - 0.0 27.4 1008.3 68 
01/04/2015 01:15:00 HBV 0.0 - 0.0 27.0 1008.3 69 
01/04/2015 01:30:00 HBV 0.0 - 0.0 27.1 1008.2 71 
01/04/2015 01:45:00 HBV 0.0 027 1.5 26.9 1008.2 74 
01/04/2015 02:00:00 HBV 0.0 - 0.0 26.9 1008.2 75 
01/04/2015 02:15:00 HBV 0.0 - 0.0 26.8 1008.2 75 
01/04/2015 02:30:00 HBV 0.0 080 0.2 26.7 1008.0 75 
01/04/2015 02:45:00 HBV 0.0 - 0.0 26.2 1008.0 76 
01/04/2015 03:00:00 HBV 0.0 - 0.0 26.0 1008.1 76 
01/04/2015 03:15:00 HBV 0.0 - 0.0 26.5 1008.0 76 
01/04/2015 03:30:00 HBV 0.0 - 0.0 26.7 1008.0 76 
01/04/2015 03:45:00 HBV 0.0 - 0.0 26.3 1008.0 76 
01/04/2015 04:00:00 HBV 0.0 - 0.0 26.2 1008.2 77 
01/04/2015 04:15:00 HBV 0.0 - 0.0 26.2 1008.3 77 
01/04/2015 04:30:00 HBV 0.0 - 0.0 26.2 1008.2 77 
01/04/2015 04:45:00 HBV 0.0 - 0.0 26.2 1008.3 78 
01/04/2015 05:00:00 HBV 0.0 - 0.0 26.2 1008.4 78 
01/04/2015 05:15:00 HBV 0.0 - 0.0 25.9 1008.4 79 
01/04/2015 05:30:00 HBV 0.0 - 0.0 26.0 1008.9 78 
