Relatório Meteorológico da Estação: Alto da Boa Vista 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (Km/h) (celsius) (hPa) (%) 
01/09/2018 00:00:00 HBV 0.0 ND ND 19.1 ND 81 
01/09/2018 00:15:00 HBV 0.0 ND ND 19.8 ND 77 
01/09/2018 00:30:00 HBV 0.0 ND ND 19.3 ND 80 
01/09/2018 00:45:00 HBV 0.0 ND ND 19.3 ND 80 
01/09/2018 01:00:00 HBV 0.0 ND ND 19.1 ND 81 
01/09/2018 01:15:00 HBV 0.0 ND ND 19.1 ND 79 
01/09/2018 01:30:00 HBV 0.0 ND ND 20.1 ND 73 
01/09/2018 01:45:00 HBV 0.0 ND ND 21.5 ND 63 
01/09/2018 02:00:00 HBV 0.0 ND ND 22.3 ND 60 
01/09/2018 02:15:00 HBV 0.0 ND ND 21.3 ND 66 
01/09/2018 02:30:00 HBV 0.0 ND ND 19.8 ND 73 
01/09/2018 02:45:00 HBV 0.0 ND ND 18.8 ND 81 
01/09/2018 03:00:00 HBV 0.0 ND ND 19.1 ND 81 
01/09/2018 03:15:00 HBV 0.0 ND ND 18.6 ND 83 
01/09/2018 03:30:00 HBV 0.0 ND ND 19.8 ND 74 
01/09/2018 03:45:00 HBV 0.0 ND ND 20.1 ND 72 
01/09/2018 04:00:00 HBV 0.0 ND ND 20.3 ND 71 
01/09/2018 04:15:00 HBV 0.0 ND ND 22.0 ND 62 
01/09/2018 04:30:00 HBV 0.0 ND ND 22.0 ND 62 
01/09/2018 04:45:00 HBV 0.0 ND ND 21.5 ND 64 
01/09/2018 05:00:00 HBV 0.0 ND ND 21.3 ND 62 
01/09/2018 05:15:00 HBV 0.0 ND ND 21.8 ND 60 
01/09/2018 05:30:00 HBV 0.0 ND ND 22.0 ND 58 
01/09/2018 05:45:00 HBV 0.0 ND ND 22.3 ND 56 
01/09/2018 06:00:00 HBV 0.0 ND ND 22.0 ND 56 
