Relatório Meteorológico da Estação: Sao Cristovao 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/12/2010 00:00:00 HBV 0.0 - 0.0 28.0 1005.8 73 
01/12/2010 00:15:00 HBV 0.0 - 0.0 27.7 1006.7 75 
01/12/2010 00:30:00 HBV 0.0 - 0.0 27.9 1007.5 74 
01/12/2010 00:45:00 HBV 0.0 - 0.0 27.7 1006.7 74 
01/12/2010 01:00:00 HBV 0.0 - 0.0 26.8 1007.0 76 
01/12/2010 01:15:00 HBV 0.0 - 0.0 27.3 1006.5 75 
01/12/2010 01:30:00 HBV 0.0 - 0.0 27.5 1005.5 74 
01/12/2010 01:45:00 HBV 0.0 - 0.0 27.3 1006.2 76 
01/12/2010 02:00:00 HBV 0.0 - 0.0 27.0 1006.7 75 
01/12/2010 02:15:00 HBV 0.0 - 0.0 26.9 1005.3 76 
01/12/2010 02:30:00 HBV 0.0 - 0.0 27.0 1005.5 75 
01/12/2010 02:45:00 HBV 0.0 - 0.0 27.4 1005.8 74 
01/12/2010 03:00:00 HBV 0.0 - 0.0 27.5 1005.8 75 
01/12/2010 03:15:00 HBV 0.0 - 0.0 27.3 1005.8 75 
01/12/2010 03:30:00 HBV 0.0 - 0.0 27.0 1005.8 76 
01/12/2010 03:45:00 HBV 0.0 - 0.0 26.9 1005.3 76 
01/12/2010 04:00:00 HBV 0.0 - 0.0 26.9 1005.8 75 
01/12/2010 04:15:00 HBV 0.0 - 0.0 26.7 1006.0 76 
01/12/2010 04:30:00 HBV 0.0 - 0.0 27.1 1005.8 76 
01/12/2010 04:45:00 HBV 0.0 - 0.0 27.4 1006.0 79 
01/12/2010 05:00:00 HBV 0.0 - 0.0 26.7 1006.0 82 
01/12/2010 05:15:00 HBV 0.0 - 0.0 26.7 1006.0 82 
01/12/2010 05:30:00 HBV 0.0 - 0.0 26.7 1006.0 83 
