Relatório Meteorológico da Estação: São Cristóvão 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
 
Dia Hora HBV Chuva DirVento VelVento Temperatura Pressao Umidade 
 (graus) (m/s) (celsius) (hPa) (%) 
01/02/2008 00:00:00 HBV 0.0 309 0.8 23.6 1003.8 93 
01/02/2008 00:15:00 HBV 0.0 295 1.2 23.8 1003.7 92 
01/02/2008 00:30:00 HBV 0.0 299 1.0 23.7 1003.2 92 
01/02/2008 00:45:00 HBV 0.0 148 1.4 24.0 1003.0 92 
01/02/2008 01:00:00 HBV 0.0 336 0.7 24.0 1002.5 93 
01/02/2008 01:15:00 HBV 0.0 275 1.0 24.0 1002.2 91 
01/02/2008 01:30:00 HBV 0.0 359 0.7 23.8 1002.1 93 
01/02/2008 01:45:00 HBV 0.0 066 0.8 23.8 1001.7 92 
01/02/2008 02:00:00 HBV 0.0 048 0.8 23.7 1001.6 93 
01/02/2008 02:15:00 HBV 0.0 066 0.7 23.6 1001.4 93 
01/02/2008 02:30:00 HBV 0.0 105 0.4 23.6 1001.5 93 
01/02/2008 02:45:00 HBV 0.0 018 0.7 23.5 1001.5 91 
01/02/2008 03:00:00 HBV 0.0 023 0.6 23.4 1001.5 91 
01/02/2008 03:15:00 HBV 0.0 015 0.7 23.4 1001.5 92 
01/02/2008 03:30:00 HBV 0.0 358 1.3 23.2 1001.4 92 
01/02/2008 03:45:00 HBV 0.0 358 1.0 23.1 1001.4 91 
01/02/2008 04:00:00 HBV 0.0 356 1.7 22.9 1001.2 89 
01/02/2008 04:15:00 HBV 0.0 352 1.6 22.9 1001.4 89 
01/02/2008 04:30:00 HBV 0.0 332 1.8 22.9 1001.2 89 
01/02/2008 04:45:00 HBV 0.0 203 1.9 22.7 1001.4 89 
01/02/2008 05:00:00 HBV 0.0 351 1.1 22.7 1001.4 89 
01/02/2008 05:15:00 HBV 0.0 190 2.7 22.9 1001.4 88 
01/02/2008 05:30:00 HBV 0.0 261 2.4 22.9 1001.5 85 
